timestamp,symbol,open,high,low,close,volume,Code
2006-02-09 09:00:00,IDX:LQ45,273.86401,275.63599,272.61401,275.14099,0.0,LQ45
2006-02-13 09:00:00,IDX:LQ45,276.23599,277.96799,275.29999,276.19101,0.0,LQ45
2006-02-14 09:00:00,IDX:LQ45,275.50299,275.50299,269.47101,270.32401,0.0,LQ45
2006-02-15 09:00:00,IDX:LQ45,270.74899,271.896,267.702,271.896,0.0,LQ45
2006-02-16 09:00:00,IDX:LQ45,271.95801,273.039,271.04199,272.065,0.0,LQ45
2006-02-17 09:00:00,IDX:LQ45,272.134,274.09601,272.00101,273.448,0.0,LQ45
2006-02-20 09:00:00,IDX:LQ45,273.56201,275.36499,273.03799,274.491,0.0,LQ45
2006-02-21 09:00:00,IDX:LQ45,273.608,273.608,270.01099,271.54099,0.0,LQ45
2006-02-22 09:00:00,IDX:LQ45,270.95499,271.10501,268.396,270.29099,0.0,LQ45
2006-02-23 09:00:00,IDX:LQ45,270.16199,270.20401,266.95099,268.26801,0.0,LQ45
2006-02-24 09:00:00,IDX:LQ45,267.965,268.513,265.19,266.18701,0.0,LQ45
2006-02-27 09:00:00,IDX:LQ45,266.19199,272.53101,266.19199,271.436,0.0,LQ45
2006-02-28 09:00:00,IDX:LQ45,271.78799,272.745,270.25,270.42401,0.0,LQ45
2006-03-01 09:00:00,IDX:LQ45,269.04199,273.05399,268.13699,272.952,0.0,LQ45
2006-03-02 09:00:00,IDX:LQ45,273.37299,276.08499,273.37299,275.65701,0.0,LQ45
2006-03-03 09:00:00,IDX:LQ45,275.89801,278.362,275.202,278.362,0.0,LQ45
2006-03-06 09:00:00,IDX:LQ45,277.522,278.56699,276.91599,278.29401,0.0,LQ45
2006-03-07 09:00:00,IDX:LQ45,273.94299,273.94299,273.94299,273.94299,0.0,LQ45
2006-03-08 09:00:00,IDX:LQ45,272.52802,272.52802,267.80099,270.871,0.0,LQ45
2006-03-10 09:00:00,IDX:LQ45,272.017,275.134,272.017,274.37799,0.0,LQ45
2006-03-13 09:00:00,IDX:LQ45,274.58401,275.15399,273.039,273.50101,0.0,LQ45
2006-03-14 09:00:00,IDX:LQ45,273.31,273.76001,272.46899,273.73599,0.0,LQ45
2006-03-15 09:00:00,IDX:LQ45,273.86899,275.28699,272.62799,273.77899,0.0,LQ45
2006-03-16 09:00:00,IDX:LQ45,274.099,281.935,274.099,281.08499,0.0,LQ45
2006-03-17 09:00:00,IDX:LQ45,281.38199,289.85999,281.38199,289.26199,0.0,LQ45
2006-03-20 09:00:00,IDX:LQ45,289.89401,297.20099,289.89401,295.00201,0.0,LQ45
2006-03-21 09:00:00,IDX:LQ45,295.51501,297.586,292.36099,294.383,0.0,LQ45
2006-03-22 09:00:00,IDX:LQ45,293.685,293.685,287.20499,287.73401,0.0,LQ45
2006-03-23 09:00:00,IDX:LQ45,289.035,293.12701,287.05301,288.87399,0.0,LQ45
2006-03-24 09:00:00,IDX:LQ45,290.30301,292.64899,289.36401,290.35999,0.0,LQ45
2006-03-27 09:00:00,IDX:LQ45,290.043,290.49799,288.914,290.418,0.0,LQ45
2006-03-28 09:00:00,IDX:LQ45,290.51199,294.79599,290.51199,294.013,0.0,LQ45
2006-03-29 09:00:00,IDX:LQ45,293.479,296.62201,292.57001,292.57001,0.0,LQ45
2006-04-03 09:00:00,IDX:LQ45,292.582,295.146,292.33701,294.577,0.0,LQ45
2006-04-04 09:00:00,IDX:LQ45,294.54001,295.651,293.48901,294.10699,0.0,LQ45
2006-04-05 09:00:00,IDX:LQ45,295.28601,298.849,295.28601,298.70999,0.0,LQ45
2006-04-06 09:00:00,IDX:LQ45,299.431,301.57101,299.08801,300.93301,0.0,LQ45
2006-04-07 09:00:00,IDX:LQ45,300.96301,303.11801,299.35199,302.633,0.0,LQ45
2006-04-11 09:00:00,IDX:LQ45,302.936,303.74899,301.32599,302.056,0.0,LQ45
2006-04-12 09:00:00,IDX:LQ45,301.552,305.862,300.237,305.168,0.0,LQ45
2006-04-13 09:00:00,IDX:LQ45,305.30399,308.194,305.30399,307.21399,0.0,LQ45
2006-04-17 09:00:00,IDX:LQ45,307.81601,309.293,306.53699,308.11499,0.0,LQ45
2006-04-18 09:00:00,IDX:LQ45,308.15399,315.61801,308.15399,315.61801,0.0,LQ45
2006-04-19 09:00:00,IDX:LQ45,317.40302,325.793,317.40302,325.35699,0.0,LQ45
2006-04-20 09:00:00,IDX:LQ45,325.884,334.71399,325.81799,328.17001,0.0,LQ45
2006-04-21 09:00:00,IDX:LQ45,327.078,329.12601,322.77301,326.54901,0.0,LQ45
2006-04-24 09:00:00,IDX:LQ45,325.866,326.29099,320.384,322.311,0.0,LQ45
2006-04-25 09:00:00,IDX:LQ45,322.246,325.60501,321.41299,325.60501,0.0,LQ45
2006-04-26 09:00:00,IDX:LQ45,326.14801,331.93301,326.12,330.84299,0.0,LQ45
2006-04-27 09:00:00,IDX:LQ45,332.173,335.13699,326.99799,328.57001,0.0,LQ45
2006-04-28 09:00:00,IDX:LQ45,327.263,327.263,321.069,325.10001,0.0,LQ45
2006-05-01 09:00:00,IDX:LQ45,327.13199,328.55801,326.392,328.52499,0.0,LQ45
2006-05-02 09:00:00,IDX:LQ45,331.12299,333.755,326.97198,328.216,0.0,LQ45
2006-05-03 09:00:00,IDX:LQ45,328.216,333.85199,328.216,333.85199,0.0,LQ45
2006-05-04 09:00:00,IDX:LQ45,334.60599,334.60599,328.62201,331.15601,0.0,LQ45
2006-05-05 09:00:00,IDX:LQ45,330.95401,331.61099,327.01901,330.91101,0.0,LQ45
2006-05-08 09:00:00,IDX:LQ45,331.72299,336.177,331.26999,336.177,0.0,LQ45
2006-05-09 09:00:00,IDX:LQ45,337.14401,344.034,337.14401,342.478,0.0,LQ45
2006-05-10 09:00:00,IDX:LQ45,343.444,345.121,340.28,344.00201,0.0,LQ45
2006-05-11 09:00:00,IDX:LQ45,344.375,347.15601,343.25699,346.94299,0.0,LQ45
2006-05-12 09:00:00,IDX:LQ45,343.16,344.08701,338.957,340.06299,0.0,LQ45
2006-05-15 09:00:00,IDX:LQ45,334.79401,334.79401,316.01001,316.522,0.0,LQ45
2006-05-16 09:00:00,IDX:LQ45,315.94199,318.26001,294.44101,317.40601,0.0,LQ45
2006-05-17 09:00:00,IDX:LQ45,320.358,331.34201,320.358,325.229,0.0,LQ45
2006-05-18 09:00:00,IDX:LQ45,311.30499,313.793,302.41901,310.64801,0.0,LQ45
2006-05-19 09:00:00,IDX:LQ45,309.733,313.23099,307.20401,308.108,0.0,LQ45
2006-05-22 09:00:00,IDX:LQ45,307.73199,309.14401,287.237,288.271,0.0,LQ45
2006-05-23 09:00:00,IDX:LQ45,284.30701,293.25101,278.39099,292.504,0.0,LQ45
2006-05-24 09:00:00,IDX:LQ45,294.73099,296.05301,288.58899,291.87601,0.0,LQ45
2006-05-29 09:00:00,IDX:LQ45,294.45401,299.92099,293.70599,295.46701,0.0,LQ45
2006-05-30 09:00:00,IDX:LQ45,295.69699,304.91599,295.69699,303.78101,0.0,LQ45
2006-05-31 09:00:00,IDX:LQ45,295.43701,298.05099,293.03799,294.05099,0.0,LQ45
2006-06-01 09:00:00,IDX:LQ45,295.548,298.28799,289.77899,292.46701,0.0,LQ45
2006-06-02 09:00:00,IDX:LQ45,294.07199,298.996,290.96201,298.52499,0.0,LQ45
2006-06-05 09:00:00,IDX:LQ45,298.745,302.02399,297.76001,299.36899,0.0,LQ45
2006-06-06 09:00:00,IDX:LQ45,293.72198,293.836,288.353,291.03601,0.0,LQ45
2006-06-07 09:00:00,IDX:LQ45,288.84698,288.84698,282.22101,283.491,0.0,LQ45
2006-06-08 09:00:00,IDX:LQ45,279.05399,279.05399,268.90701,271.888,0.0,LQ45
2006-06-09 09:00:00,IDX:LQ45,273.26001,280.22501,272.35001,280.077,0.0,LQ45
2006-06-12 09:00:00,IDX:LQ45,276.98999,279.54001,275.62299,279.54001,0.0,LQ45
2006-06-13 09:00:00,IDX:LQ45,274.45901,275.08499,268.76901,270.59698,0.0,LQ45
2006-06-14 09:00:00,IDX:LQ45,269.84299,271.48199,266.81,269.94501,0.0,LQ45
2006-06-15 09:00:00,IDX:LQ45,274.07599,276.91299,270.53201,271.66699,0.0,LQ45
2006-06-16 09:00:00,IDX:LQ45,278.33701,289.58701,278.33701,289.58701,0.0,LQ45
2006-06-19 09:00:00,IDX:LQ45,287.25699,287.327,283.85999,286.35901,0.0,LQ45
2006-06-20 09:00:00,IDX:LQ45,283.14001,286.14401,281.28101,286.005,0.0,LQ45
2006-06-21 09:00:00,IDX:LQ45,286.51199,287.686,284.38699,285.70801,0.0,LQ45
2006-06-22 09:00:00,IDX:LQ45,289.478,291.38501,287.08401,288.311,0.0,LQ45
2006-06-23 09:00:00,IDX:LQ45,286.09799,286.09799,283.00601,284.66599,0.0,LQ45
2006-06-26 09:00:00,IDX:LQ45,284.556,284.70001,281.164,283.633,0.0,LQ45
2006-06-27 09:00:00,IDX:LQ45,284.29099,285.35699,282.60901,283.74799,0.0,LQ45
2006-06-28 09:00:00,IDX:LQ45,280.168,281.53,278.927,280.604,0.0,LQ45
2006-06-29 09:00:00,IDX:LQ45,281.48401,282.508,280.42401,281.10999,0.0,LQ45
2006-06-30 09:00:00,IDX:LQ45,288.93201,291.13501,288.03,289.73401,0.0,LQ45
2006-07-03 09:00:00,IDX:LQ45,289.69901,294.23901,289.33401,294.23901,0.0,LQ45
2006-07-04 09:00:00,IDX:LQ45,297.39301,298.03101,295.62299,297.20801,0.0,LQ45
2006-07-05 09:00:00,IDX:LQ45,296.29401,299.44101,295.953,297.36099,0.0,LQ45
2006-07-06 09:00:00,IDX:LQ45,295.26999,297.82999,292.125,297.82999,0.0,LQ45
2006-07-07 09:00:00,IDX:LQ45,298.76999,300.509,297.95801,299.75101,0.0,LQ45
2006-07-10 09:00:00,IDX:LQ45,298.32001,300.44,296.328,297.60901,0.0,LQ45
2006-07-11 09:00:00,IDX:LQ45,297.62299,300.11301,297.58301,298.60999,0.0,LQ45
2006-07-12 09:00:00,IDX:LQ45,299.439,301.492,297.66199,298.729,0.0,LQ45
2006-07-13 09:00:00,IDX:LQ45,298.405,300.07199,294.75101,295.76401,0.0,LQ45
2006-07-14 09:00:00,IDX:LQ45,290.15399,291.62601,286.76599,288.383,0.0,LQ45
2006-07-17 09:00:00,IDX:LQ45,288.383,288.383,282.211,283.20599,0.0,LQ45
2006-07-18 09:00:00,IDX:LQ45,283.94501,285.87799,282.422,283.491,0.0,LQ45
2006-07-19 09:00:00,IDX:LQ45,285.01599,285.76599,281.64899,282.26801,0.0,LQ45
2006-07-20 09:00:00,IDX:LQ45,287.629,291.349,287.496,291.349,0.0,LQ45
2006-07-21 09:00:00,IDX:LQ45,288.45001,291.21399,287.776,290.923,0.0,LQ45
2006-07-24 09:00:00,IDX:LQ45,288.80399,288.80399,285.95401,288.284,0.0,LQ45
2006-07-25 09:00:00,IDX:LQ45,290.88501,291.63501,287.88501,289.151,0.0,LQ45
2006-07-26 09:00:00,IDX:LQ45,289.242,291.436,289.05499,290.45999,0.0,LQ45
2006-07-27 09:00:00,IDX:LQ45,290.82599,295.80701,290.76099,294.194,0.0,LQ45
2006-07-28 09:00:00,IDX:LQ45,294.724,295.64001,294.44901,295.52301,0.0,LQ45
2006-07-31 09:00:00,IDX:LQ45,297.841,299.34601,296.82401,299.07401,0.0,LQ45
2006-08-01 09:00:00,IDX:LQ45,299.117,304.616,298.92099,304.44101,0.0,LQ45
2006-08-02 09:00:00,IDX:LQ45,304.44101,310.13199,303.54901,310.02701,0.0,LQ45
2006-08-03 09:00:00,IDX:LQ45,310.88501,311.78101,305.604,306.31299,0.0,LQ45
2006-08-04 09:00:00,IDX:LQ45,306.36301,309.33301,306.36301,308.94199,0.0,LQ45
2006-08-07 09:00:00,IDX:LQ45,309.25699,313.88599,309.25699,312.22299,0.0,LQ45
2006-08-08 09:00:00,IDX:LQ45,312.74399,313.923,309.617,310.38599,0.0,LQ45
2006-08-09 09:00:00,IDX:LQ45,310.05099,315.32101,309.353,315.06,0.0,LQ45
2006-08-10 09:00:00,IDX:LQ45,314.51099,316.70499,307.77399,307.95999,0.0,LQ45
2006-08-11 09:00:00,IDX:LQ45,307.95999,313.30801,307.95999,312.42999,0.0,LQ45
2006-08-14 09:00:00,IDX:LQ45,313.38199,315.48199,311.526,315.48199,0.0,LQ45
2006-08-15 09:00:00,IDX:LQ45,315.444,317.65701,315.444,317.46899,0.0,LQ45
2006-08-16 09:00:00,IDX:LQ45,319.89899,322.22,318.67001,320.95099,0.0,LQ45
2006-08-22 09:00:00,IDX:LQ45,321.13501,321.94,317.905,320.444,0.0,LQ45
2006-08-23 09:00:00,IDX:LQ45,319.93701,320.95499,318.936,320.86499,0.0,LQ45
2006-08-24 09:00:00,IDX:LQ45,318.323,320.23901,316.92001,318.01999,0.0,LQ45
2006-08-25 09:00:00,IDX:LQ45,318.18301,318.42099,312.89899,314.31699,0.0,LQ45
2006-08-28 09:00:00,IDX:LQ45,314.22198,317.47101,313.84,314.70099,0.0,LQ45
2006-08-29 09:00:00,IDX:LQ45,316.30801,318.453,314.82401,318.453,0.0,LQ45
2006-08-30 09:00:00,IDX:LQ45,318.776,319.52802,315.38101,316.37,0.0,LQ45
2006-08-31 09:00:00,IDX:LQ45,317.83801,318.44501,316.073,317.60901,0.0,LQ45
2006-09-01 09:00:00,IDX:LQ45,317.42999,320.608,317.42999,320.608,0.0,LQ45
2006-09-04 09:00:00,IDX:LQ45,323.047,326.82101,321.94601,326.82101,0.0,LQ45
2006-09-05 09:00:00,IDX:LQ45,327.521,327.79001,324.569,326.58401,0.0,LQ45
2006-09-06 09:00:00,IDX:LQ45,326.46799,327.20499,325.104,327.20499,0.0,LQ45
2006-09-07 09:00:00,IDX:LQ45,324.10101,326.17801,322.73801,326.07001,0.0,LQ45
2006-09-08 09:00:00,IDX:LQ45,324.14401,325.39401,322.86499,325.10699,0.0,LQ45
2006-09-11 09:00:00,IDX:LQ45,324.89099,324.89099,319.00201,320.20499,0.0,LQ45
2006-09-12 09:00:00,IDX:LQ45,319.56,319.56,312.358,315.961,0.0,LQ45
2006-09-13 09:00:00,IDX:LQ45,318.02701,321.79099,317.92999,319.896,0.0,LQ45
2006-09-14 09:00:00,IDX:LQ45,320.957,322.80899,320.819,322.802,0.0,LQ45
2006-09-15 09:00:00,IDX:LQ45,322.55099,324.362,321.29199,324.362,0.0,LQ45
